Institute_Code,Institute,Department,Category,Year,CAP1,CAP2,CAP3
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GSCS,2024-25,66.4751458,65.2878345,62.7875345
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GNT1S,2024-25,21.4924132,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GNT2S,2024-25,25.7846411,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GNT3S,2024-25,52.0276576,42.2216419,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GOBCS,2024-25,30.954192,13.7020033,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,GSEBCS,2024-25,21.0368242,42.2200941,47.9842799
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LOPENS,2024-25,40.99476,48.8696809,40.1066152
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LSCS,2024-25,50.9307179,40.2848342,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LVJS,2024-25,21.472809,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LOBCS,2024-25,35.6703287,16.2423214,77.820685
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,LSEBCS,2024-25,44.4778985,43.8452614,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,EWS,2024-25,46.3188381,52.9935209,59.3445914
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GSCS,2024-25,85.7455441,85.4082122,91.1269352
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GVJS,2024-25,71.7115,78.1946121,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GNT1S,2024-25,81.7658119,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GNT2S,2024-25,79.1872032,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GNT3S,2024-25,85.1704164,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GOBCS,2024-25,81.7098306,81.3738935,81.8420405
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,GSEBCS,2024-25,81.3894523,84.5114907,87.8945473
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LOPENS,2024-25,85.0743746,86.9701586,88.0194481
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LSCS,2024-25,85.9343121,64.6500162,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LVJS,2024-25,67.0458361,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LNT1S,2024-25,80.0615027,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LNT2S,2024-25,84.5731157,85.7790463,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LNT3S,2024-25,87.1564824,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LOBCS,2024-25,52.5184688,86.6547892,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,LSEBCS,2024-25,85.5052176,76.933232,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,DEFOPENS,2024-25,85.5052176,85.8632396,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,DEFOBCS,2024-25,73.8893284,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,TFWS,2024-25,48.0648514,69.8140377,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,EWS,2024-25,27.4048925,83.9659115,89.3907269
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GSCS,2024-25,83.7447544,82.4585869,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GVJS,2024-25,66.8505265,73.8893284,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GNT1S,2024-25,66.8505265,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GNT2S,2024-25,81.0378274,80.7858869,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GNT3S,2024-25,82.4751693,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GOBCS,2024-25,75.5247196,80.9741447,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,GSEBCS,2024-25,81.0378274,82.0158422,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,LOPENS,2024-25,82.8860671,83.5806009,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,LSCS,2024-25,85.8632396,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,LOBCS,2024-25,79.5290328,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,LSEBCS,2024-25,81.3738935,87.6637005,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,DEFOPENS,2024-25,84.2430574,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,TFWS,2024-25,68.2901694,81.4941569,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Artificial Intelligence (AI) and Data Science,EWS,2024-25,87.5598503,81.7887587,91.1269352
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GSCS,2024-25,71.7115,70.4817329,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GVJS,2024-25,27.815423,62.8733646,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GNT1S,2024-25,6.2399253,67.8622856,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GNT2S,2024-25,44.4778985,52.9935209,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GNT3S,2024-25,67.5033807,66.1855163,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GOBCS,2024-25,24.3027383,73.7743452,56.846611
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,GSEBCS,2024-25,53.7694785,43.1231034,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LOPENS,2024-25,68.0717863,60.5030966,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LSCS,2024-25,71.4038201,69.0659616,46.2784017
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LVJS,2024-25,46.2784017,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LNT1S,2024-25,67.8622856,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LNT2S,2024-25,57.2537563,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LOBCS,2024-25,67.5881106,84.6087386,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,LSEBCS,2024-25,57.1959853,70.5215521,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,DEFOPENS,2024-25,68.9053056,58.1588042,68.4737144
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,TFWS,2024-25,39.0541888,70.8722936,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,EWS,2024-25,82.4751693,18.7034184,73.4250332
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GSCS,2024-25,88.5172385,84.0259309,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GSTS,2024-25,60.596742,57.0601464,79.5540456
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GVJS,2024-25,86.6250899,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GNT2S,2024-25,73.1194108,80.0385501,67.6158803
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GOBCS,2024-25,80.2798385,75.8854903,75.1304593
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,GSEBCS,2024-25,81.0602063,30.8111882,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LOPENS,2024-25,77.5670525,90.8368821,91.7946848
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LSCS,2024-25,93.7730871,46.3497861,45.5784574
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LNT3S,2024-25,73.5848302,52.814879,40.2228492
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LOBCS,2024-25,83.2848155,79.5540456,91.2379211
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,LSEBCS,2024-25,90.0222965,51.8045185,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Food Technology,EWS,2024-25,55.0306337,79.9092256,82.8590175
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GSCS,2024-25,62.8351694,66.8505265,80.3003309
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GVJS,2024-25,13.6336642,62.8351694,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GNT1S,2024-25,32.1785112,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GNT2S,2024-25,50.6340761,36.6283954,66.8505265
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GNT3S,2024-25,58.1158577,60.546705,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GOBCS,2024-25,1.0664038,65.0377535,57.1959853
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,GSEBCS,2024-25,43.1231034,24.0053974,35.3791065
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LOPENS,2024-25,57.2537563,63.9612515,68.0717863
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LSCS,2024-25,58.1158577,32.8923205,68.7156482
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LNT2S,2024-25,16.2423214,60.8485656,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LOBCS,2024-25,55.0733859,27.4048925,50.6340761
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,LSEBCS,2024-25,23.9454765,50.0957604,27.4048925
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,DEFOPENS,2024-25,50.0353239,57.8688386,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,TFWS,2024-25,35.3791065,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Mechanical Engineering,EWS,2024-25,76.7300255,63.0759599,60.2951569
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GSCS,2024-25,81.1614491,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GVJS,2024-25,57.9919409,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOBCS,2024-25,60.1504384,75.3591206,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GSEBCS,2024-25,76.0337773,78.5613347,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LOPENS,2024-25,78.4440843,80.7413807,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LSCS,2024-25,81.658825,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LVJS,2024-25,63.2340107,71.7115,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LNT1S,2024-25,73.4250332,,50.0957604
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LNT2S,2024-25,75.0114283,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LNT3S,2024-25,78.956117,77.6411427,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LOBCS,2024-25,78.2152555,59.9791975,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LSEBCS,2024-25,79.4895283,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,DEFOPENS,2024-25,82.4751693,77.8410928,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,TFWS,2024-25,72.5041736,,
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,EWS,2024-25,50.9307179,77.6411427,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,GOPENH,2024-25,42.2200941,6.8903978,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,GSCH,2024-25,6.8903978,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,GOBCH,2024-25,19.2570952,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,LOPENH,2024-25,9.5359294,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,GOPENO,2024-25,36.2134011,4.9021985,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,LOPENO,2024-25,6.1920774,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Civil Engineering,EWS,2024-25,28.0884374,19.1366185,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GOPENH,2024-25,63.7045846,55.0733859,47.4576949
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GSCH,2024-25,42.8773305,34.805294,21.0368242
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GVJH,2024-25,61.3261708,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GNT2H,2024-25,55.0733859,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GOBCH,2024-25,53.517849,,
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",Computer Science and Engineering,GSEBCH,2024-25,47.6302148,62.795808,31.6234334
